year,month,date,division_full,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10
2024,11,2024-11,Hawaiʻi::Ahole,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Ahole,0.0,0.0,0.0,0.0,85.29411764705883,14.705882352941178,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Ahole,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Ahole,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Ahole,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Ahole,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Ahole,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Ahole,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Ahole,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Ahole,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Ahulua,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,98.22222222222223,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Ahulua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.444444444444446,79.55555555555556,0.0,0.0
2024,11,2024-11,Hawaiʻi::Ahulua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Ahulua,0.0,0.0,0.0,28.000000000000004,72.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Ahulua,0.0,0.0,0.0,0.0,15.11111111111111,84.88888888888889,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Ahulua,0.0,0.0,0.0,49.333333333333336,42.66666666666667,8.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Ahulua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Ahulua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Ahulua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Ahulua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Ahulua,0.0,0.0,0.0,0.4444444444444444,23.11111111111111,76.44444444444444,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Ahulua,0.0,0.0,0.0,9.333333333333334,18.22222222222222,72.44444444444444,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Alaialoa Gulch,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Alaialoa Gulch,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Alaialoa Gulch,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Alaialoa Gulch,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Alaialoa Gulch,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Alaialoa Gulch,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Alaialoa Gulch,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Alaialoa Gulch,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Alaialoa Gulch,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Alaialoa Gulch,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Alaialoa Gulch,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Alaialoa Gulch,0.0,0.0,72.0,28.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Alakahi,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Alakahi,0.0,0.0,0.0,0.0,0.0,63.63636363636363,36.36363636363637,0.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Alakahi,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Alakahi,0.0,0.0,0.0,27.27272727272727,72.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Alakahi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Alakahi,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Alakahi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Alakahi,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Alakahi,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Alakahi,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Alakahi,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Alakahi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Alealea,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Alealea,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Alealea,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Alealea,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Alealea,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Alealea,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Alealea,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Alealea,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Alealea,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Alealea,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Alealea,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Alealea,0.0,0.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Aleamai,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Aleamai,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Aleamai,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Aleamai,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Aleamai,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Aleamai,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Aleamai,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Aleamai,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Aleamai,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Aleamai,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Aleamai,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Aleamai,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Alenaio,0.0,0.0,0.0,0.0,0.0,33.09079405251503,22.84087314141095,44.068332806074025,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Alenaio,0.0,0.0,0.0,0.0,0.0,20.91110408098703,31.03448275862069,48.05441316039228,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Alenaio,0.0,0.0,0.0,0.0,0.0,84.24549193293261,15.754508067067382,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Alenaio,0.0,0.0,0.0,0.0,42.771274913002216,57.22872508699779,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Alenaio,0.0,0.0,0.0,1.2337867763366024,56.31129389433723,42.45491932932616,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Alenaio,0.0,31.698829484340397,50.45871559633027,14.805441316039229,3.037013603290098,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Alenaio,0.0,0.0,0.0,47.42170199304018,30.211958241062952,22.366339765896868,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Alenaio,2.56248022777602,50.395444479595064,12.527681113571653,17.589370452388483,13.160392280923757,3.7646314457450174,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Alenaio,0.0,27.459664663081302,20.531477380575765,19.70895286301803,10.12337867763366,22.176526415691235,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Alenaio,1.3286934514394177,5.251502689022462,33.02752293577982,30.401771591268584,10.06010756089845,19.93040177159127,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Alenaio,0.0,0.0,0.0,38.05757671622904,28.377095855741853,33.56532742802911,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Alenaio,0.0,0.12654223347042076,4.239164821259095,56.754191711483706,32.48971844353053,6.390382790256248,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Alia,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Alia,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Alia,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Alia,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Alia,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Alia,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Alia,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Alia,9.523809523809524,90.47619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Alia,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Alia,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Alia,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Alia,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Alilipali,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Alilipali,0.0,0.0,0.0,0.0,0.0,0.0,44.0,56.00000000000001,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Alilipali,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Alilipali,0.0,0.0,14.666666666666666,85.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Alilipali,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Alilipali,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Alilipali,0.0,0.0,54.666666666666664,45.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Alilipali,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Alilipali,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Alilipali,0.0,38.666666666666664,61.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Alilipali,0.0,0.0,0.0,98.66666666666667,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Alilipali,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,0.0,44.55066921606118,17.39961759082218,36.04206500956023,2.0076481835564053,0.0,0.0
2024,10,2024-10,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,0.0,47.22753346080306,23.04015296367113,29.732313575525815,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,29.541108986615676,70.45889101338432,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,78.96749521988528,21.03250478011472,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,0.0,47.89674952198853,52.103250478011475,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,0.0,77.34225621414915,22.65774378585086,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,49.043977055449325,41.491395793499045,4.1108986615678775,5.353728489483748,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,0.0,87.76290630975143,3.4416826003824093,8.795411089866157,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,0.0,83.17399617590823,6.8833652007648185,5.927342256214149,4.015296367112811,0.0,0.0
2025,7,2025-07,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Anaehoomalu,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Apua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.68641114982579,30.313588850174217,0.0,0.0
2024,10,2024-10,Hawaiʻi::Apua,0.0,0.0,0.0,0.0,0.0,0.0,12.195121951219512,58.30429732868757,29.500580720092916,0.0,0.0
2024,11,2024-11,Hawaiʻi::Apua,0.0,0.0,0.0,0.0,0.0,99.41927990708479,0.5807200929152149,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Apua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Apua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Apua,0.0,0.0,22.41579558652729,77.5842044134727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Apua,0.0,0.0,0.0,0.0,26.01626016260163,73.98373983739837,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Apua,0.0,0.0,0.0,50.63879210220673,49.361207897793264,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Apua,0.0,0.0,0.0,0.0,11.614401858304298,88.3855981416957,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Apua,0.0,0.0,0.0,1.0452961672473868,36.81765389082462,62.13704994192799,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Apua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Apua,0.0,0.0,0.0,0.0,48.08362369337979,51.91637630662021,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,0.0,0.0,56.536259541984734,33.13454198473282,6.345419847328245,1.6221374045801527,1.6459923664122138,0.7156488549618321
2024,10,2024-10,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,0.0,0.0,53.00572519083969,40.338740458015266,6.655534351145039,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,7.919847328244274,31.774809160305345,60.257633587786266,0.047709923664122134,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,2.2185114503816794,20.0381679389313,32.1087786259542,45.63454198473282,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,0.0,0.0,53.05343511450382,46.94656488549619,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,0.40553435114503816,4.484732824427481,95.10973282442748,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,0.0,0.0,88.09637404580153,11.903625954198473,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,4.9856870229007635,13.859732824427482,41.10209923664122,26.55057251908397,13.501908396946567,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,0.0,4.961832061068702,40.36259541984733,16.24522900763359,38.43034351145038,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,0.0,0.0,41.29293893129771,12.213740458015266,21.970419847328245,17.724236641221374,6.798664122137405,0.0
2025,7,2025-07,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,0.0,7.323473282442748,88.69274809160305,3.9837786259541987,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Auwaiakekua Gulch,0.0,0.0,0.0,12.118320610687022,45.92080152671756,35.54389312977099,3.745229007633588,2.6717557251908395,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Awalua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2024,10,2024-10,Hawaiʻi::Awalua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Awalua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Awalua,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Awalua,0.0,0.0,0.0,0.0,0.7874015748031495,99.21259842519686,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Hawaiʻi::Awalua,0.0,0.0,7.086614173228346,92.91338582677166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawaiʻi::Awalua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Hawaiʻi::Awalua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Hawaiʻi::Awalua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Hawaiʻi::Awalua,0.0,0.0,0.0,0.0,0.0,0.0,59.055118110236215,40.94488188976378,0.0,0.0,0.0
2025,7,2025-07,Hawaiʻi::Awalua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Awalua,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Hawaiʻi::Awawaloa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.37735849056604,39.62264150943396,0.0,0.0
2024,10,2024-10,Hawaiʻi::Awawaloa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2024,11,2024-11,Hawaiʻi::Awawaloa,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Hawaiʻi::Awawaloa,0.0,0.0,0.0,26.41509433962264,64.15094339622641,9.433962264150944,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawaiʻi::Awawaloa,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
