island,division_type,name,date,value
Lāna‘i,island,Lāna‘i,2021-12,6.260707175753974
Kaho‘olawe,island,Kaho‘olawe,2021-12,3.638380565736633
Maui,island,Maui,2021-12,14.18542478751375
Hawai‘i,island,Hawai‘i,2021-12,10.413425594527956
Kaua‘i,island,Kaua‘i,2022-01,4.214940034213467
O‘ahu,island,O‘ahu,2022-01,5.7424685463187135
Moloka‘i,island,Moloka‘i,2022-01,0.6768468928791677
Lāna‘i,island,Lāna‘i,2022-01,0.3790513575248849
Kaho‘olawe,island,Kaho‘olawe,2022-01,0.2689527074053452
Maui,island,Maui,2022-01,0.9745175565830736
Hawai‘i,island,Hawai‘i,2022-01,1.305032056317278
Kaua‘i,island,Kaua‘i,2022-02,0.8152191329514419
O‘ahu,island,O‘ahu,2022-02,1.0655210823726347
Moloka‘i,island,Moloka‘i,2022-02,1.1339126912484407
Lāna‘i,island,Lāna‘i,2022-02,0.5910127581340069
Kaho‘olawe,island,Kaho‘olawe,2022-02,0.4341458504134297
Maui,island,Maui,2022-02,1.4021845073738333
Hawai‘i,island,Hawai‘i,2022-02,2.327404979711871
Kaua‘i,island,Kaua‘i,2022-03,4.7649411101086505
O‘ahu,island,O‘ahu,2022-03,2.234028131348485
Moloka‘i,island,Moloka‘i,2022-03,1.9708861635272321
Lāna‘i,island,Lāna‘i,2022-03,0.8794519759322539
Kaho‘olawe,island,Kaho‘olawe,2022-03,0.7280049689379725
Maui,island,Maui,2022-03,4.121727810689932
Hawai‘i,island,Hawai‘i,2022-03,4.097442615565867
Kaua‘i,island,Kaua‘i,2022-04,5.518878117982666
O‘ahu,island,O‘ahu,2022-04,2.52509379408329
Moloka‘i,island,Moloka‘i,2022-04,1.329542944475868
Lāna‘i,island,Lāna‘i,2022-04,0.4674828220175309
Kaho‘olawe,island,Kaho‘olawe,2022-04,0.33836415240341616
Maui,island,Maui,2022-04,2.4371935130157034
Hawai‘i,island,Hawai‘i,2022-04,6.472365134172905
Kaua‘i,island,Kaua‘i,2022-05,6.494913321273061
O‘ahu,island,O‘ahu,2022-05,3.246595850859058
Moloka‘i,island,Moloka‘i,2022-05,2.1998103315973134
Lāna‘i,island,Lāna‘i,2022-05,0.7545245413014412
Kaho‘olawe,island,Kaho‘olawe,2022-05,0.40828063621258087
Maui,island,Maui,2022-05,4.481126033975649
Hawai‘i,island,Hawai‘i,2022-05,5.886918029561357
Kaua‘i,island,Kaua‘i,2022-06,2.5211221279362332
O‘ahu,island,O‘ahu,2022-06,1.3988696890249346
Moloka‘i,island,Moloka‘i,2022-06,1.249424542970012
Lāna‘i,island,Lāna‘i,2022-06,0.5196831358639132
Kaho‘olawe,island,Kaho‘olawe,2022-06,0.7855321262911458
Maui,island,Maui,2022-06,2.7968506647066267
Hawai‘i,island,Hawai‘i,2022-06,4.297700328155199
Kaua‘i,island,Kaua‘i,2022-07,3.2544999316038066
O‘ahu,island,O‘ahu,2022-07,2.5702427657796076
Moloka‘i,island,Moloka‘i,2022-07,1.6610644476761633
Lāna‘i,island,Lāna‘i,2022-07,0.19460560280790373
Kaho‘olawe,island,Kaho‘olawe,2022-07,0.09830103505383794
Maui,island,Maui,2022-07,4.121533393457353
Hawai‘i,island,Hawai‘i,2022-07,3.0998687773595046
Kaua‘i,island,Kaua‘i,2022-08,5.09034791376239
O‘ahu,island,O‘ahu,2022-08,2.5225565051989163
Moloka‘i,island,Moloka‘i,2022-08,1.3729355366830567
Lāna‘i,island,Lāna‘i,2022-08,0.4811178223889467
Kaho‘olawe,island,Kaho‘olawe,2022-08,0.22935884629338163
Maui,island,Maui,2022-08,2.308548661219371
Hawai‘i,island,Hawai‘i,2022-08,2.2961175057225036
Kaua‘i,island,Kaua‘i,2022-09,2.4658051692152574
O‘ahu,island,O‘ahu,2022-09,3.4708424388510575
Moloka‘i,island,Moloka‘i,2022-09,2.1527916319271103
Lāna‘i,island,Lāna‘i,2022-09,1.1354485774773437
Kaho‘olawe,island,Kaho‘olawe,2022-09,0.6659529789514758
Maui,island,Maui,2022-09,3.8638860799853707
Hawai‘i,island,Hawai‘i,2022-09,3.065087437573935
Kaua‘i,island,Kaua‘i,2022-10,5.948567599262859
O‘ahu,island,O‘ahu,2022-10,4.596412486829394
Moloka‘i,island,Moloka‘i,2022-10,3.1460280716896767
Lāna‘i,island,Lāna‘i,2022-10,1.4797153097608085
Kaho‘olawe,island,Kaho‘olawe,2022-10,0.996917636304649
Maui,island,Maui,2022-10,5.2397582769307345
Hawai‘i,island,Hawai‘i,2022-10,3.855588048989494
Kaua‘i,island,Kaua‘i,2022-11,4.220320662874393
O‘ahu,island,O‘ahu,2022-11,2.3224031100874636
Moloka‘i,island,Moloka‘i,2022-11,3.132894803622022
Lāna‘i,island,Lāna‘i,2022-11,0.4754746230129253
Kaho‘olawe,island,Kaho‘olawe,2022-11,0.04793748674465786
Maui,island,Maui,2022-11,5.353363335643561
Hawai‘i,island,Hawai‘i,2022-11,4.525244637433094
Kaua‘i,island,Kaua‘i,2022-12,7.818806186704703
O‘ahu,island,O‘ahu,2022-12,5.391998502325943
Moloka‘i,island,Moloka‘i,2022-12,5.734182622390703
Lāna‘i,island,Lāna‘i,2022-12,3.1044347050958256
Kaho‘olawe,island,Kaho‘olawe,2022-12,1.8663253204847168
Maui,island,Maui,2022-12,6.8079942480778035
Hawai‘i,island,Hawai‘i,2022-12,6.20581292853044
Kaua‘i,island,Kaua‘i,2023-01,8.237045837745784
O‘ahu,island,O‘ahu,2023-01,5.13243791922103
Moloka‘i,island,Moloka‘i,2023-01,9.516032757539815
Lāna‘i,island,Lāna‘i,2023-01,4.466454835834201
Kaho‘olawe,island,Kaho‘olawe,2023-01,3.134492880065938
Maui,island,Maui,2023-01,11.163347944868459
Hawai‘i,island,Hawai‘i,2023-01,1.9281314478815619
Kaua‘i,island,Kaua‘i,2023-02,18.023514457725774
O‘ahu,island,O‘ahu,2023-02,9.490526987042426
Moloka‘i,island,Moloka‘i,2023-02,5.825491663144831
Lāna‘i,island,Lāna‘i,2023-02,2.394988857524885
Kaho‘olawe,island,Kaho‘olawe,2023-02,2.07759697841222
Maui,island,Maui,2023-02,7.465476801782324
Hawai‘i,island,Hawai‘i,2023-02,15.89537245735593
Kaua‘i,island,Kaua‘i,2023-03,10.524694099944515
O‘ahu,island,O‘ahu,2023-03,4.553176831633481
Moloka‘i,island,Moloka‘i,2023-03,5.4118468856971775
Lāna‘i,island,Lāna‘i,2023-03,1.8803340885455357
Kaho‘olawe,island,Kaho‘olawe,2023-03,0.9865027050488401
Maui,island,Maui,2023-03,7.704186993086523
Hawai‘i,island,Hawai‘i,2023-03,7.495159398588826
Kaua‘i,island,Kaua‘i,2023-04,10.146708298686947
O‘ahu,island,O‘ahu,2023-04,8.735005717320197
Moloka‘i,island,Moloka‘i,2023-04,6.008213883522789
Lāna‘i,island,Lāna‘i,2023-04,3.175128509879661
Kaho‘olawe,island,Kaho‘olawe,2023-04,1.7932117303544184
Maui,island,Maui,2023-04,9.307013324767977
Hawai‘i,island,Hawai‘i,2023-04,6.738075534197094
Kaua‘i,island,Kaua‘i,2023-05,8.69589822646364
O‘ahu,island,O‘ahu,2023-05,4.255794084412009
Moloka‘i,island,Moloka‘i,2023-05,3.038164142649025
Lāna‘i,island,Lāna‘i,2023-05,1.37065127767048
Kaho‘olawe,island,Kaho‘olawe,2023-05,0.3845489155691564
Maui,island,Maui,2023-05,2.6928230112707796
Hawai‘i,island,Hawai‘i,2023-05,5.686342174921599
Kaua‘i,island,Kaua‘i,2023-06,6.006026550019135
O‘ahu,island,O‘ahu,2023-06,2.618518616234495
Moloka‘i,island,Moloka‘i,2023-06,3.926416831267261
Lāna‘i,island,Lāna‘i,2023-06,0.42753059537958704
Kaho‘olawe,island,Kaho‘olawe,2023-06,0.9182479684732477
Maui,island,Maui,2023-06,2.122470455061223
Hawai‘i,island,Hawai‘i,2023-06,2.9951099901643277
Kaua‘i,island,Kaua‘i,2023-07,4.524792467504123
O‘ahu,island,O‘ahu,2023-07,2.566415080252988
Moloka‘i,island,Moloka‘i,2023-07,1.9044401781644493
Lāna‘i,island,Lāna‘i,2023-07,0.45890506611201903
Kaho‘olawe,island,Kaho‘olawe,2023-07,0.32096499164810693
Maui,island,Maui,2023-07,3.8174309659755705
Hawai‘i,island,Hawai‘i,2023-07,4.936994946756124
Kaua‘i,island,Kaua‘i,2023-08,2.4940364666987387
O‘ahu,island,O‘ahu,2023-08,1.5122089134621701
Moloka‘i,island,Moloka‘i,2023-08,0.7741992798218611
Lāna‘i,island,Lāna‘i,2023-08,0.19426603587876987
Kaho‘olawe,island,Kaho‘olawe,2023-08,0.12588819355238237
Maui,island,Maui,2023-08,1.586149751699737
Hawai‘i,island,Hawai‘i,2023-08,3.3561878519254718
Kaua‘i,island,Kaua‘i,2023-09,3.0198095358127084
O‘ahu,island,O‘ahu,2023-09,2.510574025122528
Moloka‘i,island,Moloka‘i,2023-09,0.8133363428535678
Lāna‘i,island,Lāna‘i,2023-09,0.40954204427276786
Kaho‘olawe,island,Kaho‘olawe,2023-09,0.3160247564579205
Maui,island,Maui,2023-09,1.7097941039026963
Hawai‘i,island,Hawai‘i,2023-09,2.1565403498116456
Kaua‘i,island,Kaua‘i,2023-10,5.864833751139296
O‘ahu,island,O‘ahu,2023-10,0.8698013645225265
Moloka‘i,island,Moloka‘i,2023-10,1.0198300557386344
Lāna‘i,island,Lāna‘i,2023-10,0.5005497882929728
Kaho‘olawe,island,Kaho‘olawe,2023-10,0.28561903954873474
Maui,island,Maui,2023-10,1.1242485773960864
Hawai‘i,island,Hawai‘i,2023-10,1.4661401108983592
Kaua‘i,island,Kaua‘i,2023-11,11.59192909543344
O‘ahu,island,O‘ahu,2023-11,7.846854266995766
Moloka‘i,island,Moloka‘i,2023-11,3.9797638625194556
Lāna‘i,island,Lāna‘i,2023-11,1.9683471995245878
Kaho‘olawe,island,Kaho‘olawe,2023-11,1.2615216666958946
Maui,island,Maui,2023-11,5.605771104697569
Hawai‘i,island,Hawai‘i,2023-11,6.969698722545733
Kaua‘i,island,Kaua‘i,2023-12,8.340579231226782
O‘ahu,island,O‘ahu,2023-12,5.424387528214709
Moloka‘i,island,Moloka‘i,2023-12,3.9273736320701116
Lāna‘i,island,Lāna‘i,2023-12,0.9603658445996137
Kaho‘olawe,island,Kaho‘olawe,2023-12,0.30251040424477843
Maui,island,Maui,2023-12,3.9502824469989166
Hawai‘i,island,Hawai‘i,2023-12,3.2733109713652433
Kaua‘i,island,Kaua‘i,2024-01,8.008347409628648
O‘ahu,island,O‘ahu,2024-01,7.14443081930293
Moloka‘i,island,Moloka‘i,2024-01,9.82112213981198
Lāna‘i,island,Lāna‘i,2024-01,6.4027581340068345
Kaho‘olawe,island,Kaho‘olawe,2024-01,4.268486509829367
Maui,island,Maui,2024-01,11.847714277836602
Hawai‘i,island,Hawai‘i,2024-01,3.464347165720238
Kaua‘i,island,Kaua‘i,2024-02,3.8066512608723055
O‘ahu,island,O‘ahu,2024-02,2.7799715144414963
Moloka‘i,island,Moloka‘i,2024-02,2.8676525039931873
Lāna‘i,island,Lāna‘i,2024-02,1.1361714455504384
Kaho‘olawe,island,Kaho‘olawe,2024-02,0.5868521528593725
Maui,island,Maui,2024-02,3.7162273701286996
Hawai‘i,island,Hawai‘i,2024-02,3.3110826711399373
Kaua‘i,island,Kaua‘i,2024-03,1.8220661491098507
O‘ahu,island,O‘ahu,2024-03,0.6718584490316482
Moloka‘i,island,Moloka‘i,2024-03,0.2795031402856709
Lāna‘i,island,Lāna‘i,2024-03,0.10445470351730798
Kaho‘olawe,island,Kaho‘olawe,2024-03,0.06701346968821792
Maui,island,Maui,2024-03,0.808880260429542
Hawai‘i,island,Hawai‘i,2024-03,2.3718335608750136
Kaua‘i,island,Kaua‘i,2024-04,18.398281026895845
O‘ahu,island,O‘ahu,2024-04,6.812612936019343
Moloka‘i,island,Moloka‘i,2024-04,3.4545017677273884
Lāna‘i,island,Lāna‘i,2024-04,1.3382019759322539
Kaho‘olawe,island,Kaho‘olawe,2024-04,0.7877901241604265
Maui,island,Maui,2024-04,5.311231353914539
Hawai‘i,island,Hawai‘i,2024-04,5.039192164590746
Kaua‘i,island,Kaua‘i,2024-05,8.249812102591218
O‘ahu,island,O‘ahu,2024-05,13.528072126365968
Moloka‘i,island,Moloka‘i,2024-05,2.83327131551093
Lāna‘i,island,Lāna‘i,2024-05,1.0783245431585204
Kaho‘olawe,island,Kaho‘olawe,2024-05,0.4936950468451327
Maui,island,Maui,2024-05,4.588335060308226
Hawai‘i,island,Hawai‘i,2024-05,7.325195294740424
Kaua‘i,island,Kaua‘i,2024-06,3.18131446725513
O‘ahu,island,O‘ahu,2024-06,2.046087368623729
Moloka‘i,island,Moloka‘i,2024-06,1.4119486106198984
Lāna‘i,island,Lāna‘i,2024-06,0.22916408223146637
Kaho‘olawe,island,Kaho‘olawe,2024-06,0.5931889599372183
Maui,island,Maui,2024-06,2.469454107046364
Hawai‘i,island,Hawai‘i,2024-06,2.858329066242127
Kaua‘i,island,Kaua‘i,2024-07,2.8600383326083847
O‘ahu,island,O‘ahu,2024-07,2.4305911855033235
Moloka‘i,island,Moloka‘i,2024-07,1.2820940235939577
Lāna‘i,island,Lāna‘i,2024-07,0.32109558386569603
Kaho‘olawe,island,Kaho‘olawe,2024-07,0.24917282554846293
Maui,island,Maui,2024-07,2.6427502638772076
Hawai‘i,island,Hawai‘i,2024-07,3.4592146054370305
Kaua‘i,island,Kaua‘i,2024-08,2.037284379077835
O‘ahu,island,O‘ahu,2024-08,3.1971246819267005
Moloka‘i,island,Moloka‘i,2024-08,4.071641477562183
Lāna‘i,island,Lāna‘i,2024-08,1.2329400349130888
Kaho‘olawe,island,Kaho‘olawe,2024-08,0.7728975588797503
Maui,island,Maui,2024-08,8.5519710254696
Hawai‘i,island,Hawai‘i,2024-08,13.486870615002326
Kaua‘i,island,Kaua‘i,2024-09,3.191246324665205
O‘ahu,island,O‘ahu,2024-09,1.8768955989826146
Moloka‘i,island,Moloka‘i,2024-09,1.1718981419710448
Lāna‘i,island,Lāna‘i,2024-09,0.7024852362204725
Kaho‘olawe,island,Kaho‘olawe,2024-09,0.3506795640574856
Maui,island,Maui,2024-09,2.6614923796692835
Hawai‘i,island,Hawai‘i,2024-09,4.751999288343403
Kaua‘i,island,Kaua‘i,2024-10,5.618789202930739
O‘ahu,island,O‘ahu,2024-10,4.213774447367816
Moloka‘i,island,Moloka‘i,2024-10,2.014406036575167
Lāna‘i,island,Lāna‘i,2024-10,0.9266268942207696
Kaho‘olawe,island,Kaho‘olawe,2024-10,0.6787283201515178
Maui,island,Maui,2024-10,5.132117703256148
Hawai‘i,island,Hawai‘i,2024-10,4.640748606649564
Kaua‘i,island,Kaua‘i,2024-11,4.751468981173372
O‘ahu,island,O‘ahu,2024-11,3.60031118276395
Moloka‘i,island,Moloka‘i,2024-11,2.962834233901807
Lāna‘i,island,Lāna‘i,2024-11,0.711561060763631
Kaho‘olawe,island,Kaho‘olawe,2024-11,0.5971256937989934
Maui,island,Maui,2024-11,3.45210979224221
Hawai‘i,island,Hawai‘i,2024-11,8.183078041866354
Kaua‘i,island,Kaua‘i,2024-12,2.2476618492179012
O‘ahu,island,O‘ahu,2024-12,1.3780125744556757
Moloka‘i,island,Moloka‘i,2024-12,0.6913815469434086
Lāna‘i,island,Lāna‘i,2024-12,0.21250622121527266
Kaho‘olawe,island,Kaho‘olawe,2024-12,0.20824008925126705
Maui,island,Maui,2024-12,1.0596672967356051
Hawai‘i,island,Hawai‘i,2024-12,1.154091510537141
Kaua‘i,island,Kaua‘i,2025-01,5.455573982395282
O‘ahu,island,O‘ahu,2025-01,8.494368846583276
Moloka‘i,island,Moloka‘i,2025-01,8.08248021920075
Lāna‘i,island,Lāna‘i,2025-01,4.281744911603031
Kaho‘olawe,island,Kaho‘olawe,2025-01,3.348332032688565
Maui,island,Maui,2025-01,11.773448073278095
Hawai‘i,island,Hawai‘i,2025-01,4.719036090936918
Kaua‘i,island,Kaua‘i,2025-02,2.993330794733032
O‘ahu,island,O‘ahu,2025-02,1.7695120041270238
Moloka‘i,island,Moloka‘i,2025-02,1.377312361706773
Lāna‘i,island,Lāna‘i,2025-02,0.6703529843262517
Kaho‘olawe,island,Kaho‘olawe,2025-02,0.4656186566166284
Maui,island,Maui,2025-02,1.0382147543355633
Hawai‘i,island,Hawai‘i,2025-02,0.9467457157637414
Kaua‘i,island,Kaua‘i,2025-03,3.9622283941034797
O‘ahu,island,O‘ahu,2025-03,3.349777060999905
Moloka‘i,island,Moloka‘i,2025-03,1.6083354666506642
Lāna‘i,island,Lāna‘i,2025-03,1.3897842073986038
Kaho‘olawe,island,Kaho‘olawe,2025-03,0.34118051871613214
Maui,island,Maui,2025-03,2.9797804899832707
Hawai‘i,island,Hawai‘i,2025-03,4.961769711167772
Kaua‘i,island,Kaua‘i,2025-04,10.61949122453779
O‘ahu,island,O‘ahu,2025-04,6.271345925097212
Moloka‘i,island,Moloka‘i,2025-04,2.147025889641207
Lāna‘i,island,Lāna‘i,2025-04,1.8095182736591888
Kaho‘olawe,island,Kaho‘olawe,2025-04,2.09808651772092
Maui,island,Maui,2025-04,4.674174687064845
Hawai‘i,island,Hawai‘i,2025-04,3.010379274842085
Kaua‘i,island,Kaua‘i,2025-05,6.362158998864162
O‘ahu,island,O‘ahu,2025-05,3.941211662098237
Moloka‘i,island,Moloka‘i,2025-05,1.2026351682628775
Lāna‘i,island,Lāna‘i,2025-05,0.36083222682365174
Kaho‘olawe,island,Kaho‘olawe,2025-05,0.19515144930554337
Maui,island,Maui,2025-05,2.271830757560297
Hawai‘i,island,Hawai‘i,2025-05,3.046906451995279
Kaua‘i,island,Kaua‘i,2025-06,4.760252896847781
O‘ahu,island,O‘ahu,2025-06,2.2335874738763097
Moloka‘i,island,Moloka‘i,2025-06,1.5618071373669098
Lāna‘i,island,Lāna‘i,2025-06,0.2296229664982915
Kaho‘olawe,island,Kaho‘olawe,2025-06,0.5584409881758239
Maui,island,Maui,2025-06,1.8889441341493045
Hawai‘i,island,Hawai‘i,2025-06,3.8814364332682807
Kaua‘i,island,Kaua‘i,2025-07,4.5483099992161335
O‘ahu,island,O‘ahu,2025-07,2.981362855325697
Moloka‘i,island,Moloka‘i,2025-07,1.6107538026248422
Lāna‘i,island,Lāna‘i,2025-07,0.3390215281904621
Kaho‘olawe,island,Kaho‘olawe,2025-07,0.2694054612557652
Maui,island,Maui,2025-07,3.4453726459902567
Hawai‘i,island,Hawai‘i,2025-07,3.022700267901023
Kaua‘i,island,Kaua‘i,2025-08,1.9365907725081115
O‘ahu,island,O‘ahu,2025-08,0.858847903845733
Moloka‘i,island,Moloka‘i,2025-08,0.8401920017517674
Lāna‘i,island,Lāna‘i,2025-08,0.20860338359827665
Kaho‘olawe,island,Kaho‘olawe,2025-08,0.1724728604576224
Maui,island,Maui,2025-08,1.3316076643750572
Hawai‘i,island,Hawai‘i,2025-08,2.4337785788296626
Kaua‘i,island,Kaua‘i,2025-09,5.827828720560818
O‘ahu,island,O‘ahu,2025-09,1.829850151198841
Moloka‘i,island,Moloka‘i,2025-09,0.976009536566868
Lāna‘i,island,Lāna‘i,2025-09,0.4914534430248106
Kaho‘olawe,island,Kaho‘olawe,2025-09,0.37923205055416237
Maui,island,Maui,2025-09,2.051765178860319
Hawai‘i,island,Hawai‘i,2025-09,3.014087426399524
Kaua‘i,island,Kaua‘i,2025-10,5.922898277184413
O‘ahu,island,O‘ahu,2025-10,2.488456247765137
Moloka‘i,island,Moloka‘i,2025-10,1.6620190539817596
Lāna‘i,island,Lāna‘i,2025-10,0.8425915540038628
Kaho‘olawe,island,Kaho‘olawe,2025-10,0.5119391585960928
Maui,island,Maui,2025-10,2.574976122028981
Hawai‘i,island,Hawai‘i,2025-10,3.833700664702161
Kaua‘i,island,Kaua‘i,2025-11,6.270600703020652
O‘ahu,island,O‘ahu,2025-11,3.273020212986316
Moloka‘i,island,Moloka‘i,2025-11,2.8197651824098036
Lāna‘i,island,Lāna‘i,2025-11,1.5326992645966426
Kaho‘olawe,island,Kaho‘olawe,2025-11,1.0772437766339897
Maui,island,Maui,2025-11,4.637401845808989
Hawai‘i,island,Hawai‘i,2025-11,5.9203422261924254
Kaua‘i,island,Kaua‘i,2025-12,8.357723620971349
O‘ahu,island,O‘ahu,2025-12,8.55154906538515
Moloka‘i,island,Moloka‘i,2025-12,1.6660466546924257
Lāna‘i,island,Lāna‘i,2025-12,0.6050448020353588
Kaho‘olawe,island,Kaho‘olawe,2025-12,0.5009713048901321
Maui,island,Maui,2025-12,1.9982462387335214
Hawai‘i,island,Hawai‘i,2025-12,1.8625326166811167
Kaua‘i,island,Kaua‘i,2026-01,6.400473547579928
O‘ahu,island,O‘ahu,2026-01,4.611262222631383
Moloka‘i,island,Moloka‘i,2026-01,3.1133935035220484
Lāna‘i,island,Lāna‘i,2026-01,1.2520349873718617
Kaho‘olawe,island,Kaho‘olawe,2026-01,1.0175717884669344
Maui,island,Maui,2026-01,3.9987680428028978
Hawai‘i,island,Hawai‘i,2026-01,5.460690504095203
Kaua‘i,island,Kaua‘i,2026-02,9.074903822655587
O‘ahu,island,O‘ahu,2026-02,9.87161079672555
Moloka‘i,island,Moloka‘i,2026-02,7.228024384295892
Lāna‘i,island,Lāna‘i,2026-02,3.554798692616253
Kaho‘olawe,island,Kaho‘olawe,2026-02,3.223598646598741
Maui,island,Maui,2026-02,11.558842083954781
Hawai‘i,island,Hawai‘i,2026-02,7.367582683519431
Kaua‘i,island,Kaua‘i,2026-03,14.978300731147629
O‘ahu,island,O‘ahu,2026-03,26.66749558921518
Moloka‘i,island,Moloka‘i,2026-03,37.08391374460712
Lāna‘i,island,Lāna‘i,2026-03,16.91337988411826
Kaho‘olawe,island,Kaho‘olawe,2026-03,7.003577503814252
Maui,island,Maui,2026-03,49.01193863202379
Hawai‘i,island,Hawai‘i,2026-03,17.054079109132147
