date,division_full,D4,D3,D2,D1,D0,Near Normal,W0,W1,W2,W3,W4
2026-03,Hawaiʻi::Haleohiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Halepuaʻa, Kanekiki",0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Hamanamana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Hanapai, Niupuka",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Hauola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Haʻikū,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,28.57142857142857,0.0,0.0,0.0
2026-03,Hawaiʻi::Hionamoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.51239669421489,21.487603305785125,0.0
2026-03,"Hawaiʻi::Honalo, Māʻihi 1-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Honohina,0.0,0.0,0.0,0.0,0.0,0.0,14.736842105263156,85.26315789473684,0.0,0.0,0.0
2026-03,Hawaiʻi::Honoipu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Honokaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.484662576687114,30.061349693251532,52.45398773006135,0.0
2026-03,Hawaiʻi::Honokua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Honokāne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Honokōhau 1-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Honolulu,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Honomainoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Honomakaʻu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Honomū, Kuhua",0.0,0.0,0.0,0.0,0.0,0.0,84.58781362007169,15.412186379928317,0.0,0.0,0.0
2026-03,Hawaiʻi::Honopue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Honopueo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Honuaʻula 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Honuaʻula 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Honuʻapo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Hoʻokena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Hulunanai,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Humuʻula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.68854568854569,34.31145431145431,0.0,0.0
2026-03,"Hawaiʻi::Hālawa, Napapaʻa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Hāwī,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Hāʻena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Hīleaiki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684931506849315,99.31506849315068,0.0
2026-03,Hawaiʻi::Hīleanui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Hōlualoa 1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Hōlualoa 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Hōlualoa 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Hōnaunau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Hōʻea, Manowaikohau",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Iliʻililoa,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kahaliʻi,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kahaluʻu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kahaualeʻa,0.0,0.0,0.0,0.0,0.0,0.0,29.43699731903485,70.56300268096514,0.0,0.0,0.0
2026-03,Hawaiʻi::Kahauloa 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Kahilipaliiki, Kah",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Kahilipalinui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,"Hawaiʻi::Kahoahuna, Paʻana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kahua,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kahue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.78481012658227,2.2151898734177213,0.0,0.0
2026-03,Hawaiʻi::Kahuku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393730074388948,48.15356004250797,39.45270988310308
2026-03,Hawaiʻi::Kahuwai,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kahuā 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.391304347826086,6.884057971014493,9.420289855072465,66.30434782608695
2026-03,Hawaiʻi::Kahuā 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.324324324324325,7.297297297297297,10.81081081081081,67.56756756756756
2026-03,Hawaiʻi::Kaiaʻakea,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,84.61538461538461,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaiholena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kaihoʻonā,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.137931034482758,75.86206896551724
2026-03,Hawaiʻi::Kaihuiki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaimū,0.0,0.0,0.0,0.0,0.0,32.15339233038348,67.84660766961652,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kainehe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Kaipuhaʻa, Lamaloloa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kaiwiki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Kaiwiki, Maumau",0.0,0.0,0.0,0.0,0.0,0.0,63.74999999999999,36.25,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaiwikinui,0.0,0.0,0.0,0.0,0.0,0.0,41.09947643979058,58.90052356020943,0.0,0.0,0.0
2026-03,Hawaiʻi::Kalakalaula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,"Hawaiʻi::Kalala 1-2, Kokiʻo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,20.384615384615383,22.692307692307693,56.15384615384615
2026-03,Hawaiʻi::Kalalau,0.0,0.0,0.0,0.0,0.0,0.0,85.29411764705883,14.705882352941178,0.0,0.0,0.0
2026-03,Hawaiʻi::Kalaoa,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kalaoa 1-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Kalapana, Kupahua",0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaloko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kalopā,0.0,0.0,0.0,0.0,0.0,0.0,35.689655172413794,64.3103448275862,0.0,0.0,0.0
2026-03,"Hawaiʻi::Kalua, Pakiloa, ʻŌuhi, Kaao",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2026-03,Hawaiʻi::Kalāhiki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kamano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kamaui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kamaʻeʻe,0.0,0.0,0.0,0.0,0.0,0.0,77.97356828193833,22.026431718061673,0.0,0.0,0.0
2026-03,Hawaiʻi::Kamoamoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kamoauau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kamoku,0.0,0.0,0.0,0.0,0.0,0.0,3.404255319148936,48.723404255319146,32.76595744680851,15.106382978723405,0.0
2026-03,"Hawaiʻi::Kamāʻoa, Puʻuʻeo, Ke",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.86069651741293,32.13930348258707
2026-03,Hawaiʻi::Kanahonua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Kapaʻa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kapaʻanui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kapaʻau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kapoaula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.96491228070175,64.03508771929825,0.0
2026-03,Hawaiʻi::Kapoho,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kapulena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,"Hawaiʻi::Kapulena, Haukoʻi, K",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Kapunapuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kapuʻa 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kapuʻa 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3930254476908575,96.60697455230914
2026-03,Hawaiʻi::Kapāpala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.891747305483438,82.85736763433246,1.2508850601840924,0.0
2026-03,Hawaiʻi::Kau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kauaea,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaueleau,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kauhakō,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kauhiula,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Kaukulau, Ki (b)",0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Kaulana, Awalua, ʻŌhiki",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kaulanamauna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.633802816901409,94.36619718309859
2026-03,Hawaiʻi::Kauleolī 1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Kaumalumalu, Pāhoehoe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Kaunāmano, Napauku",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,"Hawaiʻi::Kaupakuea, Makea",0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaupalaoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108108108108109,91.8918918918919
2026-03,Hawaiʻi::Kawaihae 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.726256983240223,17.430167597765365,15.307262569832403,36.53631284916201
2026-03,Hawaiʻi::Kawaihae 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.72290809327846,23.18244170096022,26.200274348422496,12.894375857338819
2026-03,Hawaiʻi::Kawainui,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kawela 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.112359550561797,89.8876404494382,0.0
2026-03,Hawaiʻi::Kawela 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Kaūmana,0.0,0.0,0.0,0.0,0.0,0.0,4.66321243523316,95.33678756476684,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaʻakepa,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaʻala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Kaʻalaʻala, Kanaio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2026-03,"Hawaiʻi::Kaʻalāiki, Hiʻonaʻā",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Kaʻapoko,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaʻapuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.948051948051948,98.05194805194806
2026-03,Hawaiʻi::Kaʻauhuhu 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Kaʻauhuhu 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kaʻawaloa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kaʻieʻie,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaʻohe,0.0,0.0,0.0,0.0,0.0,0.0,0.8384146341463415,99.16158536585365,0.0,0.0,0.0
2026-03,Hawaiʻi::Kaʻohe 1-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kaʻohe 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kaʻohe 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kaʻohe Mauka,0.0,0.0,0.0,0.0,0.0,0.0,5.8167590479295725,34.287577437235086,22.52363873492012,31.607433974567982,5.764590805347245
2026-03,Hawaiʻi::Kaʻūpūlehu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94061757719715,47.82264449722882,27.23673792557403
2026-03,Hawaiʻi::Keahialaka,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Keahuolū,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kealahewa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kealakehe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Kealakekua, Kīloa 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kealakomo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Keauhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.56287151348879,12.437128486511202,0.0,0.0
2026-03,Hawaiʻi::Keauhou 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Keauhou 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51228315286995,34.76539760158342,64.72231924554663
2026-03,"Hawaiʻi::Keauohana, Kehena",0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Keaīwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2026-03,Hawaiʻi::Keaʻau,0.0,0.0,0.0,0.0,0.0,36.04547481052162,54.92643780650914,9.028087382969238,0.0,0.0,0.0
2026-03,Hawaiʻi::Keaʻā,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,"Hawaiʻi::Kehena 1, Kipi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.741573033707865,93.25842696629213
2026-03,Hawaiʻi::Kehena 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.835820895522389,92.16417910447761
2026-03,Hawaiʻi::Kemau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Keonepokoiki,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Keonepokonui,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Keoniki, Kauniho, Wa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.19834710743802,43.80165289256198
2026-03,Hawaiʻi::Keālia 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Keālia 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Keʻei 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Keʻei 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Keʻekeʻe 1-2, Kanakau",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Kiolakaʻa, Puʻumakaʻā",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.39013452914799,18.609865470852018
2026-03,Hawaiʻi::Kiʻilae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kiʻiokalani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51219512195122,80.48780487804879
2026-03,Hawaiʻi::Kohanaiki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Koholālele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kokoiki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kolo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,"Hawaiʻi::Koloaha, Kulihaʻi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Kou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kuilei 1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Kukuihaele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,"Hawaiʻi::Kukuihala, Kamāʻili",0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kukuikea,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kukuiopaʻe 1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kukuipahu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kula,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Kulanakiʻi, Kahīnano",0.0,0.0,0.0,0.0,0.0,0.0,3.1746031746031744,96.82539682539682,0.0,0.0,0.0
2026-03,Hawaiʻi::Kulaʻikahonu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kulaʻimano,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Kāhei, Hualua",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kāwala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Kēōkea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Kīkala,0.0,0.0,0.0,0.0,0.0,0.0,77.04918032786885,22.950819672131146,0.0,0.0,0.0
2026-03,"Hawaiʻi::Kīkala 1-2, Kēōkea",0.0,0.0,0.0,0.0,0.0,73.33333333333333,26.666666666666668,0.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Kīpahoehoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5897435897435894,96.41025641025641
2026-03,Hawaiʻi::Kīʻao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.541353383458645,83.45864661654136
2026-03,Hawaiʻi::Kīʻolokū,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03,Hawaiʻi::Kūkaʻiau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Kūkiʻo, Maniniʻōwali",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,79.0,8.5
2026-03,Hawaiʻi::Kūkūau 1,0.0,0.0,0.0,0.0,0.0,0.0,27.9874213836478,72.0125786163522,0.0,0.0,0.0
2026-03,Hawaiʻi::Kūkūau 2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Laeʻapuki, Pānaui-iki",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03,Hawaiʻi::Laimi,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-03,"Hawaiʻi::Lanihau 1-2, Moeauo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03,Hawaiʻi::Lanikepu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.00000000000001,45.0
