year,month,date,division_full,D4,D3,D2,D1,D0,Near Normal,W0,W1,W2,W3,W4
2025,8,2025-08,Hawaiʻi::Kaimu,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kainapahoa Gulch,0.0,44.20289855072464,27.898550724637683,27.898550724637683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaiopae Gulch,0.0,0.0,0.0,0.0,0.0,8.860759493670885,12.658227848101266,30.37974683544304,43.037974683544306,5.063291139240507,0.0
2025,8,2025-08,Hawaiʻi::Kaiwiki,0.0,2.3255813953488373,72.09302325581395,25.581395348837212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaiwilahilahi,0.0,75.24271844660194,23.78640776699029,0.9708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalaeohoaiku,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalaepaakai,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalala,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalalau,0.0,0.0,0.0,67.79661016949152,32.20338983050847,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalaoa,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalapahapuu Gulch,0.0,0.0,68.63636363636364,31.363636363636367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalapana,0.0,0.0,0.0,45.285714285714285,54.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalehua Gulch,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalele Gulch,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalopa,0.0,35.45108005082592,23.63405336721728,40.9148665819568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaluahine Falls,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kalue,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kamaili,0.0,0.0,0.0,98.85714285714286,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kamakoa Gulch,0.0,9.527237820974321,23.974082073434126,43.98848092152628,8.207343412526997,9.743220542356612,1.9678425725941924,1.8958483321334294,0.6959443244540436,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kamilo Gulch,0.0,0.0,0.0,0.0,0.0,14.285714285714285,85.71428571428571,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kamoamoa,0.0,0.0,0.0,0.0,22.355289421157686,77.64471057884231,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaohaoha,0.0,0.0,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kapehu,0.0,0.0,39.85507246376812,60.14492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kapoho,0.0,0.0,9.850746268656717,90.14925373134328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kapole Gulch,0.0,0.0,0.0,0.0,0.0,81.60919540229885,18.39080459770115,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kapua,0.0,0.0,0.0,0.0,0.0,87.48538011695906,12.514619883040936,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kapua Gulch,0.0,0.0,0.0,0.0,84.61538461538461,15.384615384615385,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kapue,0.0,0.0,6.637168141592921,58.849557522123895,33.6283185840708,0.8849557522123894,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kapulena Gulch,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kapunapuna,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kauhiula Gulch,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kauilii,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaula Gulch,0.0,65.625,30.312499999999996,4.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaulana,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaumoali Gulch,0.0,21.73913043478261,34.78260869565217,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaunamano,0.0,0.0,0.0,0.0,83.87096774193549,16.129032258064516,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaunamano Gulch,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaupakuea,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaupalaoa,0.0,0.0,0.0,0.0,3.225806451612903,96.7741935483871,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kaupulehu,0.0,0.0,0.0,0.0,15.723270440251572,84.27672955974843,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kawaihae,0.0,0.0,0.0,1.4492753623188406,7.58082497212932,27.424749163879596,6.243032329988852,10.256410256410255,6.465997770345597,9.03010033444816,31.549609810479375
2025,8,2025-08,Hawaiʻi::Kawaikalia Gulch,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kawainui,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kawela,0.0,0.0,0.0,27.408256880733944,8.772935779816514,59.747706422018354,4.071100917431193,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kawela Gulch,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keaakaukau Gulch,0.0,0.0,1.7857142857142856,98.21428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keaau,0.0,0.0,6.184806658940048,76.35654830892425,16.067853756190075,1.3907912759456327,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keahua Gulch,0.0,10.4,53.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kealakaha,0.0,49.36708860759494,34.177215189873415,16.455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kealakehe,0.0,0.0,0.0,0.0,0.0,74.49139280125195,25.039123630672925,0.4694835680751174,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kealakekua,0.0,0.0,0.0,0.0,6.86131386861314,72.7007299270073,7.688564476885645,12.749391727493917,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kealakomo,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keanahalululu Gulch,0.0,0.0,13.043478260869565,19.021739130434785,8.695652173913043,21.195652173913043,11.41304347826087,24.456521739130434,2.1739130434782608,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keauhou,0.0,0.0,0.0,0.0,60.17653167185878,35.66978193146417,4.153686396677051,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keaukaha,0.0,0.0,0.0,0.0,0.0,24.347826086956523,33.04347826086956,42.608695652173914,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keauohana,0.0,0.0,0.0,85.40772532188842,14.592274678111588,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keawanui,0.0,0.0,0.8032128514056224,26.506024096385545,6.827309236947792,65.86345381526104,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keawewai Gulch,0.0,0.0,7.604562737642586,14.82889733840304,9.505703422053232,37.6425855513308,16.730038022813687,13.688212927756654,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keehia Gulch,0.0,5.88235294117647,60.78431372549019,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keei,0.0,0.0,0.0,0.0,0.0,11.267605633802818,31.338028169014088,57.3943661971831,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kemau,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keokea,0.0,0.0,0.0,55.39568345323741,44.60431654676259,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keonepoko,0.0,0.0,0.0,96.12756264236903,3.8724373576309796,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Keopuka,0.0,0.0,0.0,0.0,0.0,53.16455696202531,26.582278481012654,20.253164556962027,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kihalani,0.0,20.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kiilae,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kilau,0.0,74.68354430379746,25.31645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kilauea Gulch,0.0,0.0,0.0,0.9022864759561161,23.19286373423562,75.90484978980825,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kipahoehoe,0.0,0.0,0.0,0.0,0.0,92.91237113402062,7.087628865979381,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kipukahanalua,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kohanaiki,0.0,0.0,0.0,0.0,0.0,98.11320754716981,1.8867924528301887,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Koholalele Gulch,0.0,0.0,72.39999999999999,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kokoiki,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kolealiilii,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kolekole,0.0,0.0,20.13685239491691,79.86314760508309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kuhio,0.0,0.0,0.0,0.0,0.0,49.25373134328358,50.74626865671642,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kuhua,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kukaiau Gulch,0.0,0.0,70.33898305084746,29.66101694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kukalauula,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kukui,0.0,0.0,0.0,15.789473684210526,0.0,4.093567251461988,4.678362573099415,7.017543859649122,3.508771929824561,6.432748538011696,58.47953216374269
2025,8,2025-08,Hawaiʻi::Kukuiaonanipahu,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kukuikea,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kukuilamalamahee,0.0,0.0,51.68539325842697,48.31460674157304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kukuipahu,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kulanakii,0.0,0.0,7.4074074074074066,92.5925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kumakua Gulch,0.0,0.0,0.0,0.0,23.03370786516854,76.96629213483146,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kupapaulua Gulch,0.0,40.939597315436245,50.33557046979866,8.724832214765101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Kuwaikahi,0.0,7.142857142857142,78.57142857142857,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Laimi,0.0,0.0,21.428571428571427,78.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Lapakahi,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Lauhala Gulch,0.0,15.75178997613365,64.67780429594272,19.570405727923628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Laupahoehoe,0.0,74.30830039525692,25.691699604743086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Leleiwi,0.0,0.0,0.0,0.0,0.0,6.428571428571428,40.0,53.57142857142857,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Lepoloa,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Lipoa Gulch,0.0,0.0,0.0,0.0,42.35294117647059,57.647058823529406,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Lonokaeho,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Lonokiokio Gulch,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Luamakalei,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Luaopalahemo,0.0,0.0,0.0,80.95238095238095,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Mahana,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Mahukona,0.0,0.0,0.0,0.0,8.527131782945736,91.47286821705426,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Maili,0.0,0.0,0.0,33.33333333333333,64.91228070175438,1.7543859649122806,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Makea,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Makeahua,0.0,0.0,0.0,0.6134969325153374,6.748466257668712,92.63803680981594,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Makuu,0.0,0.0,0.3099974166881943,58.305347455437875,40.84215964866959,0.5424954792043399,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Hawaiʻi::Malamaki,0.0,0.0,2.272727272727273,97.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
