island,division_type,name,date,mean,anomaly,pchange,rank,ytd_pnormal
Hawaiʻi,ahupuaa,Kamano,2026-03,17.453223681512466,14.054857309096127,413.57687102767295,1.0,295.33753236768075
Hawaiʻi,ahupuaa,Kamaui,2026-03,17.066588600253095,4.80748729040706,39.215658382281845,21.0,149.93273035634894
Hawaiʻi,ahupuaa,Kamaʻeʻe,2026-03,21.366056098026295,-0.3115176449928896,-1.4370503299208355,52.0,132.81770738668118
Hawaiʻi,ahupuaa,Kamoamoa,2026-03,16.27226495190525,7.37589240435579,82.90898751072996,22.0,152.35766624936588
Hawaiʻi,ahupuaa,Kamoauau,2026-03,17.956472858890113,5.100428981878185,39.6733943246595,20.0,148.4212161024621
Hawaiʻi,ahupuaa,Kamoku,2026-03,15.26048385407941,8.118088640266375,113.6605914016967,6.0,168.25317791700795
Hawaiʻi,ahupuaa,"Kamāʻoa, Puʻuʻeo, Ke",2026-03,15.998276334861128,13.149881130763506,461.65929193555917,2.0,263.9989920799315
Hawaiʻi,ahupuaa,Kanahonua,2026-03,23.020125902230973,12.051742433562993,109.87710694096089,6.0,194.55264058856193
Hawaiʻi,ahupuaa,Kapaʻa,2026-03,18.907754461229032,15.187509361092093,408.2394829451707,1.0,296.37702716885804
Hawaiʻi,ahupuaa,Kapaʻanui,2026-03,16.331601886704618,13.179185814135987,418.0661914782527,1.0,293.5680476900456
Hawaiʻi,ahupuaa,Kapaʻau,2026-03,30.230911819121896,23.268815934759044,334.2214229916272,1.0,272.13240504265264
Hawaiʻi,ahupuaa,Kapoaula,2026-03,20.9114880119837,10.622556907463048,103.24257009356211,7.0,187.96021957035197
Hawaiʻi,ahupuaa,Kapoho,2026-03,6.501124253326093,-2.87886276472984,-30.69154316725807,71.0,98.82838028862717
Hawaiʻi,ahupuaa,Kapulena,2026-03,21.765594242125985,11.114634596456693,104.35336313546104,8.0,196.61776818355204
Hawaiʻi,ahupuaa,"Kapulena, Haukoʻi, K",2026-03,20.20116822576071,9.948176240532831,97.02705566205245,8.0,198.42915993319866
Hawaiʻi,ahupuaa,Kapunapuna,2026-03,17.267962598425196,13.94216494422572,419.2126639641166,1.0,292.0150672279737
Hawaiʻi,ahupuaa,Kapuʻa 1,2026-03,22.05084319294073,16.947096243096567,332.0520474396568,1.0,253.6925919256511
Hawaiʻi,ahupuaa,Kapuʻa 2,2026-03,20.370759645854825,18.098608526534914,796.5407042095026,1.0,376.7413497243331
Hawaiʻi,ahupuaa,Kapāpala,2026-03,17.00118999168059,11.932587373946678,235.42163933304246,5.0,206.47916669339196
Hawaiʻi,ahupuaa,Kau,2026-03,14.909813314077565,13.058353687667877,705.3004830027195,1.0,309.331362161208
Hawaiʻi,ahupuaa,Kauaea,2026-03,9.494093789146385,-1.850801941660702,-16.31396167560047,63.0,100.37136791727961
Hawaiʻi,ahupuaa,Kaueleau,2026-03,9.512057280059922,-1.206908992286932,-11.259565163485549,58.0,103.02061204176576
Hawaiʻi,ahupuaa,Kauhakō,2026-03,18.31961361275153,15.831499181498797,636.2850109561817,1.0,319.11871069701823
Hawaiʻi,ahupuaa,Kauhiula,2026-03,12.668932817113681,-1.0704064556932824,-7.790814641369556,53.0,134.18189498369176
Hawaiʻi,ahupuaa,"Kaukulau, Ki (b)",2026-03,6.924770084891732,-2.177865219988253,-23.925656109947465,65.0,100.4383687003133
Hawaiʻi,ahupuaa,"Kaulana, Awalua, ʻŌhiki",2026-03,12.781215208306442,11.18244308196587,699.4394571765113,1.0,297.97628463037256
Hawaiʻi,ahupuaa,Kaulanamauna,2026-03,19.645845463199144,17.418576651221308,782.0599182975775,1.0,359.80613794097604
Hawaiʻi,ahupuaa,Kauleolī 1-2,2026-03,15.525682358774757,13.417154947916668,636.3282202936316,1.0,309.34491461055154
Hawaiʻi,ahupuaa,"Kaumalumalu, Pāhoehoe",2026-03,19.15685598743092,16.38748101035604,591.7393327380008,1.0,329.97255229314806
Hawaiʻi,ahupuaa,"Kaunāmano, Napauku",2026-03,23.169797824710006,18.22842747506769,368.89417682257243,2.0,246.78339796897663
Hawaiʻi,ahupuaa,"Kaupakuea, Makea",2026-03,13.274568562661287,-2.27360136968173,-14.622951637235623,61.0,127.66700573007344
Hawaiʻi,ahupuaa,Kaupalaoa,2026-03,23.28506148249628,18.37798351377953,374.5199002530942,1.0,286.12097069555665
Hawaiʻi,ahupuaa,Kawaihae 1,2026-03,16.568787665508292,12.293476512668807,287.5457732358027,1.0,233.1266997227264
Hawaiʻi,ahupuaa,Kawaihae 2,2026-03,12.245447159575733,9.057968171127529,284.1734236979966,2.0,211.6765194653941
Hawaiʻi,ahupuaa,Kawainui,2026-03,17.157632279711063,-1.3704222899706409,-7.396471576746784,56.0,130.59051318404826
Hawaiʻi,ahupuaa,Kawela 1,2026-03,20.396306566840664,9.742426996704417,91.4448763248018,9.0,195.72168598735357
Hawaiʻi,ahupuaa,Kawela 2,2026-03,16.970324975623665,13.739420153708881,425.2499194812635,2.0,247.70024080913888
Hawaiʻi,ahupuaa,Kaūmana,2026-03,26.32657595059361,6.107999023397657,30.20983645580814,33.0,147.89502107588658
Hawaiʻi,ahupuaa,Kaʻakepa,2026-03,12.716066856083907,-2.327503594826526,-15.47174989090217,62.0,127.37664824730237
Hawaiʻi,ahupuaa,Kaʻala,2026-03,17.434425712982524,4.008418655175724,29.855627499055686,27.0,151.78548877500936
Hawaiʻi,ahupuaa,"Kaʻalaʻala, Kanaio",2026-03,18.151897948904082,13.36316345573366,279.05417338948075,5.0,224.86278622193976
Hawaiʻi,ahupuaa,"Kaʻalāiki, Hiʻonaʻā",2026-03,35.17488477050125,28.153377264579735,400.9591564323883,3.0,256.2370974425904
Hawaiʻi,ahupuaa,Kaʻapoko,2026-03,12.60043319669381,-1.518167592665085,-10.752960688635087,59.0,131.98706161508906
Hawaiʻi,ahupuaa,Kaʻapuna,2026-03,20.089988751406075,17.540548964138715,688.01581632723,1.0,318.3631621743572
Hawaiʻi,ahupuaa,Kaʻauhuhu 1,2026-03,20.21097704583802,9.995556585700225,97.84772564873354,8.0,197.9814603562344
Hawaiʻi,ahupuaa,Kaʻauhuhu 2,2026-03,27.079847440944885,21.26596587625515,365.7791380789856,1.0,289.3976513197448
Hawaiʻi,ahupuaa,Kaʻawaloa,2026-03,22.01295415732388,18.780001403455312,580.8931596969078,1.0,352.8957916590365
Hawaiʻi,ahupuaa,Kaʻieʻie,2026-03,16.908526082677167,-0.42504160625930965,-2.452129958973199,52.0,134.63053700531555
Hawaiʻi,ahupuaa,Kaʻohe,2026-03,12.513434064120414,4.338122434343191,53.063695071173754,15.0,141.49393332249244
Hawaiʻi,ahupuaa,Kaʻohe 1-3,2026-03,18.685621719160107,16.141771756069556,634.5410299457575,1.0,303.75211882534404
Hawaiʻi,ahupuaa,Kaʻohe 4,2026-03,18.391750225557743,15.894200763051591,636.3918313394541,1.0,302.15102486406295
Hawaiʻi,ahupuaa,Kaʻohe 5,2026-03,19.940183624507874,17.366957296536665,674.9098245947594,1.0,326.8632707295485
Hawaiʻi,ahupuaa,Kaʻohe Mauka,2026-03,8.40814461283308,6.190135850519501,279.08527485088206,3.0,212.35743703530255
Hawaiʻi,ahupuaa,Kaʻūpūlehu,2026-03,12.337798120024189,10.586614514170734,604.5405221236783,1.0,262.39381704702697
Hawaiʻi,ahupuaa,Keahialaka,2026-03,9.671939950637517,-2.3077617260881738,-19.263933179335517,63.0,98.48854012755389
Hawaiʻi,ahupuaa,Keahuolū,2026-03,19.042915305467137,16.503004237169822,649.7473255326605,1.0,339.08147296304037
Hawaiʻi,ahupuaa,Kealahewa,2026-03,22.385331849498925,17.698554659538296,377.62739601638646,1.0,281.9124568293637
Hawaiʻi,ahupuaa,Kealakehe,2026-03,20.151184602839916,17.448540403749217,645.6099700293421,1.0,336.48710179900746
Hawaiʻi,ahupuaa,"Kealakekua, Kīloa 1",2026-03,17.85405356402818,15.117314740468297,552.3842688358568,1.0,330.7364280919402
Hawaiʻi,ahupuaa,Kealakomo,2026-03,14.961463969131927,8.37659469198348,127.20973400417952,12.0,178.58539723330261
Hawaiʻi,ahupuaa,Keauhou,2026-03,17.668302811171237,10.69699002066614,153.44297899292945,8.0,175.3668146097195
Hawaiʻi,ahupuaa,Keauhou 1,2026-03,21.32795348156045,18.29025471807646,602.1089035536578,1.0,346.27682193130755
Hawaiʻi,ahupuaa,Keauhou 2,2026-03,12.008993603794638,10.017418933574625,502.9898744629035,1.0,276.1617937819012
Hawaiʻi,ahupuaa,"Keauohana, Kehena",2026-03,9.530669199719384,0.10731225917239051,1.1387901344439724,52.0,110.77668271408334
Hawaiʻi,ahupuaa,Keaīwa,2026-03,17.568490548286245,13.072812417289752,290.7862181492981,4.0,229.23538035934294
Hawaiʻi,ahupuaa,Keaʻau,2026-03,16.29490677031956,2.4189308557507,17.432509761068278,40.0,125.99786468022809
Hawaiʻi,ahupuaa,Keaʻā,2026-03,22.771923888831335,11.902644988301219,109.5072184385728,7.0,196.35015662526837
Hawaiʻi,ahupuaa,"Kehena 1, Kipi",2026-03,23.737394455564896,18.733564841054367,374.38454712225194,1.0,286.1284620721469
Hawaiʻi,ahupuaa,Kehena 2,2026-03,34.85485267437419,26.327425487902516,308.7382033548128,2.0,269.7800776403128
Hawaiʻi,ahupuaa,Kemau,2026-03,17.617828289041995,5.17586811251458,41.600101905800976,20.0,151.16525386252727
Hawaiʻi,ahupuaa,Keonepokoiki,2026-03,9.997679618246423,-2.2023479284281677,-18.051991440203512,59.0,105.00045794463293
Hawaiʻi,ahupuaa,Keonepokonui,2026-03,9.562095650024142,-2.449987987019016,-20.396028374824855,62.0,103.12265671177944
Hawaiʻi,ahupuaa,"Keoniki, Kauniho, Wa",2026-03,25.91638128782456,17.65457738172708,213.68913596094217,4.0,212.33784585746216
Hawaiʻi,ahupuaa,Keālia 1,2026-03,20.124774914728402,17.122565096134657,570.3320597410805,1.0,324.46113461181994
Hawaiʻi,ahupuaa,Keālia 2,2026-03,20.76271117202879,17.739663011445774,586.8137743470338,1.0,318.41985913753877
Hawaiʻi,ahupuaa,Keʻei 1,2026-03,16.369351157344557,13.995288300270387,589.5079087130148,1.0,332.8435443508978
Hawaiʻi,ahupuaa,Keʻei 2,2026-03,18.735083768401232,15.937654792344231,569.7250914591042,1.0,335.607273708145
Hawaiʻi,ahupuaa,"Keʻekeʻe 1-2, Kanakau",2026-03,19.154441104490317,16.42413390260339,601.5489352719212,1.0,346.0285764118316
Hawaiʻi,ahupuaa,"Kiolakaʻa, Puʻumakaʻā",2026-03,24.480636056283327,19.929937218075814,437.9533325902548,2.0,260.1294846533964
Hawaiʻi,ahupuaa,Kiʻilae,2026-03,20.698948579484995,17.55129083315599,557.598450899733,1.0,334.9385682901135
Hawaiʻi,ahupuaa,Kiʻiokalani,2026-03,14.854164541122529,11.859420386618975,396.0077981547957,1.0,279.7528339132706
Hawaiʻi,ahupuaa,Kohanaiki,2026-03,14.845419515233738,13.001242507271051,704.9888623019913,1.0,335.5601028976682
Hawaiʻi,ahupuaa,Koholālele,2026-03,13.559134378785584,4.086987408199576,43.147423925018856,18.0,147.40890046022764
Hawaiʻi,ahupuaa,Kokoiki,2026-03,20.929209105209505,16.73653841823239,399.18561861340237,1.0,289.5996027432447
Hawaiʻi,ahupuaa,Kolo,2026-03,21.08599355870587,18.40623455905115,686.8615633503894,1.0,329.2274769251425
Hawaiʻi,ahupuaa,"Koloaha, Kulihaʻi",2026-03,19.136057921737056,8.515447909210213,80.178519870011,11.0,192.43445491733573
Hawaiʻi,ahupuaa,Kou,2026-03,17.87531307121766,14.387969661751267,412.576794780093,1.0,295.6711997741107
Hawaiʻi,ahupuaa,Kuilei 1-2,2026-03,19.009701033464566,8.818463951771651,86.52986758214809,9.0,197.92937277695464
Hawaiʻi,ahupuaa,Kukuihaele,2026-03,25.28343380905512,13.495300262292679,114.48207817427641,6.0,193.92619004066984
Hawaiʻi,ahupuaa,"Kukuihala, Kamāʻili",2026-03,10.379209885422977,-0.6068575863113264,-5.523883663309829,54.0,105.35908289119493
Hawaiʻi,ahupuaa,Kukuikea,2026-03,11.70726522954162,-2.6645889539686447,-18.540328338607107,62.0,125.93399923585645
Hawaiʻi,ahupuaa,Kukuiopaʻe 1-2,2026-03,20.131840992329895,17.446481911919253,649.6889760177386,1.0,311.7495278470044
Hawaiʻi,ahupuaa,Kukuipahu,2026-03,18.846634839675026,15.165500030580084,411.9789363081959,1.0,292.13472736249145
Hawaiʻi,ahupuaa,Kula,2026-03,5.962693494989264,-3.122962124407744,-34.37244658206633,76.0,99.99243454466541
Hawaiʻi,ahupuaa,"Kulanakiʻi, Kahīnano",2026-03,18.600015086004873,-0.05839846191101472,-0.31298728458903585,53.0,135.95901410985067
Hawaiʻi,ahupuaa,Kulaʻikahonu,2026-03,13.124235172507735,-2.2286716113610776,-14.516284393146492,62.0,127.71754366137647
Hawaiʻi,ahupuaa,Kulaʻimano,2026-03,11.550841911362642,-2.7179579847440944,-19.048259170595653,62.0,125.87262931596368
Hawaiʻi,ahupuaa,"Kāhei, Hualua",2026-03,22.401796640913528,17.590292052818622,365.58817997061124,1.0,275.8134692471107
Hawaiʻi,ahupuaa,Kāwala,2026-03,18.44989361394164,14.451258607681508,361.404794012384,3.0,244.6966887975392
Hawaiʻi,ahupuaa,Kēōkea,2026-03,21.949082826589745,18.675657051125878,570.5233089783261,1.0,339.35980077781056
Hawaiʻi,ahupuaa,Kīkala,2026-03,18.582262438282562,0.6538796267910172,3.647175730606892,48.0,136.9066578802293
Hawaiʻi,ahupuaa,"Kīkala 1-2, Kēōkea",2026-03,10.096546037214098,1.1004039534120729,12.231953910481268,49.0,116.8855015898874
Hawaiʻi,ahupuaa,Kīpahoehoe,2026-03,21.096966169493236,18.486056430446194,708.0312334808414,1.0,328.3075055320884
Hawaiʻi,ahupuaa,Kīʻao,2026-03,19.249817765378012,16.148363727354806,520.6707411871686,1.0,278.56355036499514
Hawaiʻi,ahupuaa,Kīʻolokū,2026-03,28.355557728135548,22.38548459030512,374.9616474286642,2.0,248.3579460719977
Hawaiʻi,ahupuaa,Kūkaʻiau,2026-03,14.929874990581322,4.03846029320348,37.07929966320865,21.0,148.48294612539237
Hawaiʻi,ahupuaa,"Kūkiʻo, Maniniʻōwali",2026-03,9.578963921013779,8.313852289154774,657.1635324337398,1.0,260.89699491187537
Hawaiʻi,ahupuaa,Kūkūau 1,2026-03,25.48171279960878,5.878940103005995,29.99034980406028,34.0,143.95721402488618
Hawaiʻi,ahupuaa,Kūkūau 2,2026-03,26.615401422074395,6.446752816997012,31.96422796207608,32.0,145.98602128032016
Hawaiʻi,ahupuaa,"Laeʻapuki, Pānaui-iki",2026-03,12.48715827878443,6.00575777519527,92.66142050424911,18.0,158.33999466319602
Hawaiʻi,ahupuaa,Laimi,2026-03,14.710831621933677,-1.8489918515293784,-11.16552875392886,59.0,129.0842832703013
Hawaiʻi,ahupuaa,"Lanihau 1-2, Moeauo",2026-03,21.468830796803385,18.525427637740187,629.3880463061101,1.0,341.94683367130517
Hawaiʻi,ahupuaa,Lanikepu,2026-03,27.215099424827756,18.727143054872045,220.6319429392845,4.0,214.16994131677973
Hawaiʻi,ahupuaa,Laupāhoehoe 1,2026-03,42.24676415220549,26.374721686033183,166.1709369934271,4.0,215.41407411566573
Hawaiʻi,ahupuaa,"Laupāhoehoe, Welokā",2026-03,19.44624841816648,2.4293246303196483,14.275932951257776,42.0,149.2218865301759
Hawaiʻi,ahupuaa,"Lepoloa, Kaluakailio",2026-03,12.328078184706463,-2.1144036862407365,-14.640168532903722,62.0,128.29701119908324
Hawaiʻi,ahupuaa,"Lālāmilo, Keanuʻiʻomanō",2026-03,7.0787357437943585,5.1096188906310696,259.48784514350785,2.0,182.96828164628587
Hawaiʻi,ahupuaa,Mahaiʻula,2026-03,10.491680202902213,9.177252848012875,698.19399405192,1.0,286.91202844788324
Hawaiʻi,ahupuaa,"Makahanaloa, Pepeʻekeo",2026-03,22.322761968836176,3.5455704508455455,18.882325652632854,39.0,141.397908626212
Hawaiʻi,ahupuaa,Makalawena,2026-03,9.14175519167282,7.9930765547464535,695.8496743818904,1.0,279.32480597825366
Hawaiʻi,ahupuaa,"Makanikahio 1-2, Auau",2026-03,32.99390096989829,23.657623851706035,253.3946192064911,3.0,238.6732819192015
Hawaiʻi,ahupuaa,"Makapala, Niuliʻi",2026-03,33.09139160751913,24.123149329045134,268.9841395893895,2.0,246.54734871704895
