island,division_type,name,date,value
Hawai‘i,watershed,Pohakuhaku,2021-04,69.55077618293043
Hawai‘i,watershed,Waipunahina,2021-04,59.03037052926301
Hawai‘i,watershed,Lamimaumau,2021-04,63.071941452477816
Hawai‘i,watershed,Waipunalau,2021-04,64.91496896568252
Hawai‘i,watershed,Hāloa,2021-04,62.9978744506836
Hawai‘i,watershed,Paʻauilo,2021-04,68.66908264160156
Hawai‘i,watershed,ʻĀʻāmanu,2021-04,69.58356933593751
Hawai‘i,watershed,Koholālele,2021-04,55.33986688319754
Hawai‘i,watershed,Kalapahapuʻu,2021-04,63.76363746941726
Hawai‘i,watershed,Kūkaʻiau,2021-04,65.62530843904703
Hawai‘i,watershed,Puʻumaile,2021-04,55.125201171875005
Hawai‘i,watershed,Kekualele,2021-04,67.44349899291993
Hawai‘i,watershed,Kaʻala,2021-04,59.64270097173145
Hawai‘i,watershed,Kealakaha,2021-04,63.72403779871324
Hawai‘i,watershed,Keʻehia,2021-04,69.26864980722402
Hawai‘i,watershed,Kūpapaʻulua,2021-04,66.30800159801137
Hawai‘i,watershed,Kaiwiki,2021-04,65.25045505798968
Hawai‘i,watershed,Kamakoa,2021-04,60.25782610965278
Hawai‘i,watershed,Kaʻula,2021-04,52.939731141596894
Hawai‘i,watershed,Kaohaoha,2021-04,70.52385144589553
Hawai‘i,watershed,Kaʻawaliʻi,2021-04,59.50230070415296
Hawai‘i,watershed,Waipunalei,2021-04,70.39386280980604
Hawai‘i,watershed,Laupāhoehoe,2021-04,65.97840523097827
Hawai‘i,watershed,Kīlau,2021-04,66.16638997395833
Hawai‘i,watershed,Manowaiʻōpae,2021-04,67.46843096758869
Hawai‘i,watershed,Kuwaikahi,2021-04,70.09512710571289
Hawai‘i,watershed,Kihalani,2021-04,69.7357406123992
Hawai‘i,watershed,Kaiwilahilahi,2021-04,59.58268443176903
Hawai‘i,watershed,Haʻakoa,2021-04,60.70733072916667
Hawai‘i,watershed,Pōhakuloa,2021-04,52.969867394310555
Hawai‘i,watershed,Pāhale,2021-04,64.1536098141642
Hawai‘i,watershed,Kapehu Camp,2021-04,70.15263053797469
Hawai‘i,watershed,Paeohe,2021-04,69.30978410050676
Hawai‘i,watershed,Maulua,2021-04,65.33211447010869
Hawai‘i,watershed,Pōhakupuka,2021-04,64.10170355902778
Hawai‘i,watershed,Kulanakiʻi,2021-04,68.10374283329134
Hawai‘i,watershed,Āhole,2021-04,69.00706176757814
Hawai‘i,watershed,Poupou,2021-04,71.11725158691407
Hawai‘i,watershed,Manoloa,2021-04,67.43705283717105
Hawai‘i,watershed,Nīnole,2021-04,66.8941650390625
Hawai‘i,watershed,Kaʻaheiki,2021-04,70.99727505770596
Hawai‘i,watershed,Waikolu,2021-04,71.3802001953125
Hawai‘i,watershed,Waikaumalo,2021-04,56.3009930010699
Hawai‘i,watershed,Waiehu,2021-04,70.3969970703125
Hawai‘i,watershed,Nānue,2021-04,63.50547766467842
Hawai‘i,watershed,ʻŌpeʻa,2021-04,69.67451923076922
Hawai‘i,watershed,Kīholo,2021-04,61.042229532873655
Hawai‘i,watershed,Peleau,2021-04,71.91200275031888
Hawai‘i,watershed,Umauma,2021-04,53.776661941435336
Hawai‘i,watershed,Hakalau,2021-04,67.65212336359798
Hawai‘i,watershed,Kolekole,2021-04,61.19081901330377
Hawai‘i,watershed,Pāheʻeheʻe,2021-04,70.33220608618952
Hawai‘i,watershed,Honomu,2021-04,67.51910016741073
Hawai‘i,watershed,Laʻimi,2021-04,70.81966552734374
Hawai‘i,watershed,Kapehu,2021-04,71.35129428917253
Hawai‘i,watershed,Mākea,2021-04,71.821664600158
Hawai‘i,watershed,Alia,2021-04,71.64310709635417
Hawai‘i,watershed,Wailuku,2021-04,54.118939919765666
Hawai‘i,watershed,Makahanaloa,2021-04,72.60199981689453
Hawai‘i,watershed,Waimaauou,2021-04,72.09210184388242
Hawai‘i,watershed,Waiaama,2021-04,66.90088547926683
Hawai‘i,watershed,Kawainui,2021-04,66.88022159852547
Hawai‘i,watershed,Onomea,2021-04,71.61942267166941
Hawai‘i,watershed,Kapue,2021-04,61.16359465843023
Hawai‘i,watershed,Hanawī,2021-04,68.15256435899849
Hawai‘i,watershed,Alakahi,2021-04,71.66519653320313
Hawai‘i,watershed,Honoliʻi,2021-04,62.072928552904564
Hawai‘i,watershed,Kalaoa,2021-04,71.50850036621094
Hawai‘i,watershed,Kaieie,2021-04,69.28152158122418
Hawai‘i,watershed,Aleamai,2021-04,72.45885620117187
Hawai‘i,watershed,Pāhoehoe,2021-04,66.52413721177184
Hawai‘i,watershed,Keāhole,2021-04,70.41454209004905
Hawai‘i,watershed,Puuokalepa,2021-04,71.46338641826924
Hawai‘i,watershed,Kaapoko,2021-04,72.927998046875
Hawai‘i,watershed,Pāpaʻikou,2021-04,72.40399871826172
Hawai‘i,watershed,Paukaa,2021-04,72.45760009765624
Hawai‘i,watershed,Māʻili,2021-04,68.9811046511628
Hawai‘i,watershed,Pūkīhae,2021-04,69.26401573503522
Hawai‘i,watershed,Wainaku,2021-04,72.04761399489183
Hawai‘i,watershed,Wailoa,2021-04,61.66666533597343
Hawai‘i,watershed,Kaʻahakini,2021-04,66.9407331027142
Hawai‘i,watershed,Honokōhau,2021-04,65.74339609501621
Hawai‘i,watershed,Waiʻaha,2021-04,57.951086344559315
Hawai‘i,watershed,Kapāpala,2021-04,54.286362175467204
Hawai‘i,watershed,Kealakekua,2021-04,55.58907761583503
Hawai‘i,watershed,Kilauea,2021-04,69.71409702254843
Hawai‘i,watershed,Kiʻilae,2021-04,57.302666987634296
Hawai‘i,watershed,Pāhala,2021-04,56.910838352561925
Hawai‘i,watershed,Kīlauea Crater,2021-04,64.00472276937819
Hawai‘i,watershed,Keauhou Point,2021-04,66.01659508805248
Hawai‘i,watershed,Hīlea,2021-04,58.888649537206746
Hawai‘i,watershed,Kiʻolakaʻa,2021-04,59.54975540177021
Hawai‘i,watershed,Kaunā,2021-04,66.9230330339567
Hawai‘i,watershed,Nāʻālehu,2021-04,67.5961318597561
Hawai‘i,watershed,South Point,2021-04,71.93862017463235
Kaho‘olawe,watershed,Keālia Luna,2021-04,72.40764421735491
Kaho‘olawe,watershed,Waʻaiki,2021-04,71.82087326049805
Kaho‘olawe,watershed,Papaka Iki,2021-04,70.77666625976562
Kaho‘olawe,watershed,Papaka Nui,2021-04,71.22559912109375
Kaho‘olawe,watershed,Kaulana,2021-04,70.36990443638393
Kaho‘olawe,watershed,Hakioawa,2021-04,70.51082189223345
Kaho‘olawe,watershed,ʻOawawahie,2021-04,71.02180347711268
Kaho‘olawe,watershed,Kuheeia,2021-04,72.01000061035157
Kaho‘olawe,watershed,Olohia,2021-04,71.7324462890625
Kaho‘olawe,watershed,Moaʻula Iki,2021-04,71.62689756196121
Kaho‘olawe,watershed,Kaukamoku,2021-04,70.84060907778533
Kaho‘olawe,watershed,Ahupū,2021-04,70.60514690896738
Kaho‘olawe,watershed,Ahupūiki,2021-04,71.40701153956422
Kaho‘olawe,watershed,Pali ʻO Kalapakea,2021-04,70.09298816359187
Kaho‘olawe,watershed,Makaʻalae,2021-04,72.07253667876478
Kaho‘olawe,watershed,Kamōhio,2021-04,70.14045485046012
Kaho‘olawe,watershed,Kānaloa,2021-04,70.50312142721037
Kaho‘olawe,watershed,Kaukamaka,2021-04,70.76077920236895
Kaho‘olawe,watershed,Honokoʻa,2021-04,72.36590087890625
Kaho‘olawe,watershed,Laepakī,2021-04,72.79647229381443
Kaho‘olawe,watershed,Waikahalulu,2021-04,71.10539644281914
Kaho‘olawe,watershed,Waihonu,2021-04,72.07637229742005
Kaho‘olawe,watershed,Lae ʻO Kākā,2021-04,71.52639892578125
Kaho‘olawe,watershed,Honokanaiʻa,2021-04,72.60604272959183
Kaua‘i,watershed,Kilauea,2021-04,71.69590600242077
Kaua‘i,watershed,Kauapea,2021-04,73.318134765625
Kaua‘i,watershed,ʻAnini,2021-04,73.07824443570144
Kaua‘i,watershed,Manoa,2021-04,69.98978165336277
Kaua‘i,watershed,Waileia,2021-04,73.80294960423521
Kaua‘i,watershed,Kalihikai West,2021-04,73.78057425362724
Kaua‘i,watershed,Wainiha,2021-04,64.25170211501901
Kaua‘i,watershed,Kalihikai Center,2021-04,73.70399780273438
Kaua‘i,watershed,Limahuli,2021-04,68.29468867860992
Kaua‘i,watershed,Puʻukumu,2021-04,73.15115408170021
Kaua‘i,watershed,Kalihiwai,2021-04,70.05883964143428
Kaua‘i,watershed,Kalihikai East,2021-04,73.50930918817934
Kaua‘i,watershed,Maunapuluʻō,2021-04,70.63070098876953
Kaua‘i,watershed,Lumahaʻi,2021-04,66.60061671216849
Kaua‘i,watershed,Kulihaili,2021-04,73.25287475585938
Kaua‘i,watershed,Hanalei,2021-04,68.51596170774647
Kaua‘i,watershed,Pilaa,2021-04,72.68429376010238
Kaua‘i,watershed,Waipake,2021-04,73.197323412414
Kaua‘i,watershed,Hanakāpīʻai,2021-04,63.68805946442018
Kaua‘i,watershed,Waikoko,2021-04,73.57887115478516
Kaua‘i,watershed,Hoʻolulu,2021-04,69.65133666992188
Kaua‘i,watershed,Waipa,2021-04,70.66721365792411
Kaua‘i,watershed,Waioli,2021-04,68.85721455558402
Kaua‘i,watershed,Waiahuakua,2021-04,64.96920166015624
Kaua‘i,watershed,Hanakoa,2021-04,62.125102707435346
Kaua‘i,watershed,Moloaa,2021-04,72.06170419254659
Kaua‘i,watershed,Waiolaa,2021-04,70.55449981689453
Kaua‘i,watershed,Papaa,2021-04,71.7143648873731
Kaua‘i,watershed,Pōhakuao,2021-04,68.05450134277343
Kaua‘i,watershed,Kalalau,2021-04,65.11709498355263
Kaua‘i,watershed,Nākeikianāʻiʻiwi,2021-04,69.17171543666294
Kaua‘i,watershed,Honopū,2021-04,64.94190133010284
Kaua‘i,watershed,Aliomanu,2021-04,72.8385009765625
Kaua‘i,watershed,ʻAwaʻawapuhi,2021-04,63.25050847833808
Kaua‘i,watershed,Anahola,2021-04,71.50263419858871
Kaua‘i,watershed,Nualolo,2021-04,63.406361881766735
Kaua‘i,watershed,Milolii,2021-04,63.7770050208606
Kaua‘i,watershed,Mākaha,2021-04,64.1937453125
Kaua‘i,watershed,Kapaʻa,2021-04,70.57998481781377
Kaua‘i,watershed,Kauhao,2021-04,65.13093505859376
Kaua‘i,watershed,Kumukumu,2021-04,73.74364035866478
Kaua‘i,watershed,Kāʻaweiki,2021-04,66.31670136504121
Kaua‘i,watershed,Hikimoe,2021-04,64.00569735440342
Kaua‘i,watershed,Hāʻeleʻele,2021-04,65.34717468821674
Kaua‘i,watershed,Waikaea,2021-04,73.4053616036442
Kaua‘i,watershed,Moikeha,2021-04,73.88801922184406
Kaua‘i,watershed,Kaʻulaʻula,2021-04,65.57531929347826
Kaua‘i,watershed,Nahomalu,2021-04,68.42178497119079
Kaua‘i,watershed,Kaʻawaloa,2021-04,70.44087437220982
Kaua‘i,watershed,Hōʻea,2021-04,70.10257923503045
Kaua‘i,watershed,Wailua,2021-04,70.04749702065678
Kaua‘i,watershed,Hanapēpē,2021-04,67.546349609375
Kaua‘i,watershed,Kawailoa,2021-04,73.92111944901316
Kaua‘i,watershed,Niu,2021-04,72.10313515625
Kaua‘i,watershed,Paua,2021-04,70.83988403867713
Kaua‘i,watershed,Waipao,2021-04,69.41848608993902
Kaua‘i,watershed,Hanamāʻulu,2021-04,72.71405085637019
Kaua‘i,watershed,Kapilimao,2021-04,72.39239501953125
Kaua‘i,watershed,Hulāʻia 1.0,2021-04,71.27708115281101
Kaua‘i,watershed,Aʻakukui,2021-04,69.74631029211957
Kaua‘i,watershed,Nāwiliwili,2021-04,73.23153050199468
Kaua‘i,watershed,Wahiawa,2021-04,69.18724960699313
Kaua‘i,watershed,Lihue Airport,2021-04,74.06477344926581
Kaua‘i,watershed,Mahinauli,2021-04,71.19246243990385
Kaua‘i,watershed,Puali,2021-04,73.516201171875
Kaua‘i,watershed,Waimea,2021-04,62.69506051677983
Kaua‘i,watershed,Lawai,2021-04,71.09286906394343
Kaua‘i,watershed,Kalaheo,2021-04,72.169207598712
Kaua‘i,watershed,Waikomo 1.0,2021-04,72.77392619799076
Kaua‘i,watershed,Kukamahu,2021-04,73.18080950797872
Kaua‘i,watershed,Mahaulepu,2021-04,73.06317393164753
Kaua‘i,watershed,Kipu Kai,2021-04,72.12378354279892
Kaua‘i,watershed,Kaumakani,2021-04,73.93408630816606
Kaua‘i,watershed,Aepo,2021-04,73.48697765261628
Lāna‘i,watershed,Lapaiki,2021-04,70.37113422927462
Lāna‘i,watershed,Puʻumaiʻekahi,2021-04,71.36182546713917
Lāna‘i,watershed,Kahua,2021-04,70.24900864109848
Lāna‘i,watershed,Hawaiʻilānui,2021-04,69.63643336325698
Lāna‘i,watershed,Kuahua,2021-04,69.69143234779095
Lāna‘i,watershed,Poaiwa,2021-04,71.54522121263588
Lāna‘i,watershed,Halulu,2021-04,70.6419854266827
Lāna‘i,watershed,Maunalei,2021-04,68.2492862477022
Lāna‘i,watershed,Wahane,2021-04,70.590751953125
Lāna‘i,watershed,Kaapahu,2021-04,70.20593726976915
Lāna‘i,watershed,Hauola,2021-04,68.79134321732954
Lāna‘i,watershed,Nāhoko,2021-04,70.53533145680147
Lāna‘i,watershed,Paliamanō,2021-04,68.67281066674188
Lāna‘i,watershed,Kaa,2021-04,70.00208298703458
Lāna‘i,watershed,Hāʻua,2021-04,68.87924491112386
Lāna‘i,watershed,Honopū,2021-04,69.10969460227273
Lāna‘i,watershed,Waiopa,2021-04,68.6894441303454
Lāna‘i,watershed,Kāheʻa,2021-04,71.59641251474056
Lāna‘i,watershed,Pālāwai Basin,2021-04,67.80343696672355
Lāna‘i,watershed,Lōpā,2021-04,69.785888671875
Lāna‘i,watershed,ʻĀwehi,2021-04,68.65789530645941
Lāna‘i,watershed,Kalamaiki,2021-04,69.83015457956415
Lāna‘i,watershed,Kapua,2021-04,69.50127328725961
Lāna‘i,watershed,Kalamanui,2021-04,71.8010897549716
Lāna‘i,watershed,Naha,2021-04,70.8163818359375
Lāna‘i,watershed,Kapoho,2021-04,69.79146024263822
Lāna‘i,watershed,Kaumalapau,2021-04,69.94820984679384
Lāna‘i,watershed,Ulaʻula,2021-04,70.37887890625001
Lāna‘i,watershed,Kawaiū,2021-04,70.1340141684322
Lāna‘i,watershed,Mahanalua,2021-04,69.24031625142912
Lāna‘i,watershed,Mānele,2021-04,70.99189932419478
Lāna‘i,watershed,Anapuka,2021-04,70.9813974674916
Maui,watershed,Honokōhau,2021-04,67.17182607632094
Maui,watershed,Anakaluahine,2021-04,70.86116854039633
Maui,watershed,Honolua,2021-04,68.79495612411137
Maui,watershed,Poelua,2021-04,70.46293036882267
Maui,watershed,Honanana,2021-04,69.47705796185662
Maui,watershed,Honokahua,2021-04,69.80276817908654
Maui,watershed,Kahana,2021-04,69.76867737123115
Maui,watershed,Kahakuloa,2021-04,66.6478930004223
Maui,watershed,Waipili,2021-04,69.98056640625
Maui,watershed,Waiōlaʻi,2021-04,70.2984190475109
Maui,watershed,Makamakaʻole,2021-04,68.99412286931818
Maui,watershed,Honokōwai,2021-04,67.6479544370229
Maui,watershed,Waihee,2021-04,66.07051908052884
Maui,watershed,Kuiaha,2021-04,70.05434543775476
Maui,watershed,Maliko,2021-04,67.6008210298414
Maui,watershed,Manawaiiao,2021-04,71.89164080753505
Maui,watershed,Waiehu,2021-04,69.48632724719101
Maui,watershed,Kaupakulua,2021-04,68.68686012445494
Maui,watershed,Uaoa,2021-04,70.89650146484375
Maui,watershed,Kakipi,2021-04,66.52414398923446
Maui,watershed,Kealiʻi,2021-04,71.97084773137018
Maui,watershed,Wahikuli,2021-04,69.21306231831394
Maui,watershed,Honopou,2021-04,70.2241194795971
Maui,watershed,Hoolawa,2021-04,68.86304054797534
Maui,watershed,Waipio,2021-04,71.27306731468023
Maui,watershed,Kailua Gulch,2021-04,69.68243233550115
Maui,watershed,ʻĪao,2021-04,69.84803258384147
Maui,watershed,Hanehoi,2021-04,70.16267728365384
Maui,watershed,Hoalua,2021-04,68.76028529575893
Maui,watershed,Hanawana,2021-04,70.62762756347657
Maui,watershed,Kahoma,2021-04,66.87383984375
Maui,watershed,Kailua,2021-04,61.759196690150674
Maui,watershed,Kalialinui,2021-04,67.56552360746437
Maui,watershed,Nailiilihaele,2021-04,67.09237336189517
Maui,watershed,Puehu,2021-04,71.23850173950196
Maui,watershed,ʻOʻopuola,2021-04,69.3545255962171
Maui,watershed,Kaʻaiea,2021-04,67.04207669771634
Maui,watershed,Punaluʻu,2021-04,70.75466613769531
Maui,watershed,Kauaula,2021-04,68.17131526295732
Maui,watershed,Kōlea,2021-04,69.84877575289818
Maui,watershed,Waikamoi,2021-04,57.34693524249188
Maui,watershed,Puohokamoa,2021-04,63.757337688577586
Maui,watershed,Haʻipuaʻena,2021-04,63.52676478794643
Maui,watershed,Punalau,2021-04,69.3510009765625
Maui,watershed,Nuaʻailua,2021-04,69.8621826171875
Maui,watershed,Piʻinaʻau,2021-04,56.95868691161088
Maui,watershed,Olowalu,2021-04,68.2429344383446
Maui,watershed,Launiupoko,2021-04,68.28281883265785
Maui,watershed,Honomanū,2021-04,60.79523335118448
Maui,watershed,Waikapu,2021-04,69.71187288704924
Maui,watershed,Waiokamilo,2021-04,66.12454075168918
Maui,watershed,Ohia,2021-04,72.7144989013672
Maui,watershed,Ukumehame,2021-04,68.30637807377049
Maui,watershed,Wailua Nui,2021-04,58.11052755837912
Maui,watershed,Pōhākea,2021-04,69.94124596637228
Maui,watershed,W. Wailua Iki,2021-04,58.51465685614224
Maui,watershed,E. Wailua Iki,2021-04,59.32384576612903
Maui,watershed,Kopiliula,2021-04,58.234961571631494
Maui,watershed,Waiakoa,2021-04,64.3159448642418
Maui,watershed,Waiohue,2021-04,68.62216796875
Maui,watershed,Makapipi,2021-04,67.41620788574218
Maui,watershed,Kūhiwa,2021-04,61.042464623861754
Maui,watershed,Hanawī,2021-04,59.04207403464396
Maui,watershed,Pāpalaua,2021-04,67.62964051444575
Maui,watershed,Paʻakea,2021-04,66.21040039062501
Maui,watershed,Waiaaka,2021-04,70.39399937220982
Maui,watershed,Kapaula,2021-04,68.35059451541386
Maui,watershed,Waihole,2021-04,70.50999849759616
Maui,watershed,Manawaikeae,2021-04,71.18548106317935
Maui,watershed,Kahawaihapapa,2021-04,60.88700086805556
Maui,watershed,Keaʻāiki,2021-04,68.17282449473505
Maui,watershed,Waioni,2021-04,68.19219848632812
Maui,watershed,Lanikele,2021-04,70.43124410695043
Maui,watershed,Heleleʻikeʻōhā,2021-04,60.481461275540866
Maui,watershed,Kawakoe,2021-04,64.16742253707628
Maui,watershed,Honomāʻele,2021-04,69.88078294836957
Maui,watershed,Kawaipapa,2021-04,67.73807847332802
Maui,watershed,Hāpapa,2021-04,63.89702916550861
Maui,watershed,Moʻomoʻonui,2021-04,69.6981810591603
Maui,watershed,Waiohonu,2021-04,63.75743052808544
Maui,watershed,Haneoʻo,2021-04,70.84758460003397
Maui,watershed,Kapia,2021-04,66.40539232336957
Maui,watershed,Kaupō,2021-04,57.109842722039474
Maui,watershed,ʻOheʻo,2021-04,61.038107077205886
Maui,watershed,Kaukauʻai,2021-04,59.876513671875
Maui,watershed,Wailea,2021-04,67.2187106385523
Maui,watershed,Papahawahawa,2021-04,69.90166180214186
Maui,watershed,Manawainui,2021-04,61.84119803138766
Maui,watershed,Wailua,2021-04,67.48748979048295
Maui,watershed,Manawainui Gulch,2021-04,58.31489091981132
Maui,watershed,Hāhālawe,2021-04,66.30218283913352
Maui,watershed,Honolewa,2021-04,66.48737961341595
Maui,watershed,Alaalaula,2021-04,69.15484233655428
Maui,watershed,Waiʻōpae,2021-04,58.14392248376623
Maui,watershed,Waieli,2021-04,68.4518572126116
Maui,watershed,Alelele,2021-04,60.512589039522055
Maui,watershed,Nuanuaaloa,2021-04,66.85529587204391
Maui,watershed,Kipapa,2021-04,61.48211057111201
Maui,watershed,Nuʻu,2021-04,59.63425314198369
Maui,watershed,Kakiweka,2021-04,66.86300136021205
Maui,watershed,Pāhihi,2021-04,61.673161698487036
Maui,watershed,Poʻopoʻo,2021-04,62.930714634486606
Maui,watershed,Kalepa,2021-04,64.9243175159801
Maui,watershed,Lelekea,2021-04,66.16452708524815
Maui,watershed,Kaapahu,2021-04,65.6020004272461
Maui,watershed,Kukuiʻula,2021-04,67.44664346018146
Maui,watershed,Puaʻaluʻu,2021-04,70.61074981689453
Maui,watershed,ʻŌpelu,2021-04,69.24874954223633
Maui,watershed,Kanaio,2021-04,66.25261765438248
Maui,watershed,Kalena,2021-04,70.11076155037716
Maui,watershed,ʻĀhihi Kīnaʻu,2021-04,70.03602407256518
Maui,watershed,Moʻoloa,2021-04,71.74946968947785
Moloka‘i,watershed,Kaa,2021-04,71.98412535761443
Moloka‘i,watershed,Waihānau,2021-04,69.0288240131579
Moloka‘i,watershed,Waiʻaleʻia,2021-04,69.70425531914894
Moloka‘i,watershed,Pāpōhaku,2021-04,71.59255959042076
Moloka‘i,watershed,Moʻomomi,2021-04,71.89643583579883
Moloka‘i,watershed,Maneʻopapa,2021-04,71.06629954268293
Moloka‘i,watershed,Kawainui,2021-04,66.32673504601226
Moloka‘i,watershed,Pīpīwai,2021-04,69.20523615056818
Moloka‘i,watershed,Kahiwa,2021-04,68.28714338030133
Moloka‘i,watershed,Halawa,2021-04,67.4236287913603
Moloka‘i,watershed,Waiahoʻokalo,2021-04,66.86000137329103
Moloka‘i,watershed,Kalaemilo,2021-04,68.39733276367187
Moloka‘i,watershed,Wainēnē,2021-04,66.91174926757813
Moloka‘i,watershed,Waikolu,2021-04,64.75122046259236
Moloka‘i,watershed,Kāluapeʻelua,2021-04,71.72482638888889
Moloka‘i,watershed,Keawanui,2021-04,71.55080047607422
Moloka‘i,watershed,Kailiili,2021-04,70.748779296875
Moloka‘i,watershed,Wailau,2021-04,66.6939620217443
Moloka‘i,watershed,Wailele,2021-04,63.59099731445312
Moloka‘i,watershed,Pelekunu,2021-04,66.32874162946429
Moloka‘i,watershed,Waipu,2021-04,65.49009343927557
Moloka‘i,watershed,Manawainui,2021-04,69.22100405574042
Moloka‘i,watershed,Anapuhi,2021-04,66.53233032226562
Moloka‘i,watershed,Puʻukaʻōkū,2021-04,65.57728707449778
Moloka‘i,watershed,Waiohoʻokalo,2021-04,64.76629498591188
Moloka‘i,watershed,ʻOloʻupena,2021-04,63.00199943991268
Moloka‘i,watershed,Hāloku,2021-04,63.04799957275391
Moloka‘i,watershed,Pāpio,2021-04,69.97421669098269
Moloka‘i,watershed,Honowewe,2021-04,71.95760904947917
Moloka‘i,watershed,Kaunala,2021-04,72.2895724456058
Moloka‘i,watershed,Waiahewahewa,2021-04,71.52560737423781
Moloka‘i,watershed,Pohakupili,2021-04,71.1618280974912
Moloka‘i,watershed,Kalamaʻula,2021-04,71.34910922897197
Moloka‘i,watershed,Kaunakakai,2021-04,67.09723866021454
Moloka‘i,watershed,Honoulimaloʻo,2021-04,70.08259974888392
Moloka‘i,watershed,Honouliwai,2021-04,69.51144316075212
Moloka‘i,watershed,Kolo,2021-04,71.34334265383472
